Date,Channel,Product,Unit,Revenue
May-24,Pharmacies,BIODERMA SENSI.LI. CRE.BERUHIG. 40ML,0,€ 0
May-24,Pharmacies,BIODERMA SENSIBIO REINIG.MILCH 250ML,115,"€ 1,925"
May-24,Pharmacies,BIODERMA SENSIBIO GEL AUGENPFL 15ML,664,"€ 12,552"
May-24,Pharmacies,BIODERMA SENSI.MA. MASK.BERUHIG 75ML,196,"€ 4,199"
May-24,Pharmacies,BIODERMA HYDRABIO FEUCHT.MASKE 75ML,16,€ 360
May-24,Pharmacies,BIODERMA HYDRABIO SERUM FEUCHT 40ML,408,"€ 11,135"
May-24,Pharmacies,BIODERMA ATODER.PP BALSAM 200ML,93,"€ 1,743"
May-24,Pharmacies,BIODERMA ATODERM HANDCREME 50ML,394,"€ 2,391"
May-24,Pharmacies,BIODERMA ATODERM STI.LIPP.PFL 4G,4,€ 14
May-24,Pharmacies,BIODERMA SEBIUM REI.G.MOUSS. 7142-- 200ML,459,"€ 7,184"
May-24,Pharmacies,BIODERMA SEB.PO.RE CREME 30ML,271,"€ 5,492"
May-24,Pharmacies,BIODERMA PH.AKN M. SONNEN FLUID 30LF 40ML,0,€ 0
May-24,Pharmacies,BIODERMA PHOTO.AR CR.GETOE.50+ 50LF 30ML,0,€ 0
May-24,Pharmacies,BIODERMA NODE FL. SHAMPOO 200ML,51,€ 588
May-24,Pharmacies,BIODERMA PHO.AUTO. SP.SELBSTBR. 150ML,0,€ 0
May-24,Pharmacies,BIODERMA HYDRABIO H2O 4IN1 MIZ 250ML,188,"€ 2,441"
May-24,Pharmacies,BIODERMA HYDRABIO GES.WASS.TON 200ML,236,"€ 3,985"
May-24,Pharmacies,BIODERMA SENSI.H2O MIZELL.WASS. 100ML,"1,958","€ 14,636"
May-24,Pharmacies,BIODERMA SEBIU.H2O REINIG.LOT. 100ML,242,"€ 1,922"
May-24,Pharmacies,BIODERMA SENSI.H2O MIZ.WA.PUMP 500ML,313,"€ 6,603"
May-24,Pharmacies,BIODERMA SEBIU.H2O LOTION PUMP 500ML,56,"€ 1,113"
May-24,Pharmacies,BIODERMA SEBIUM CREME GLOBAL 30ML,245,"€ 4,740"
May-24,Pharmacies,BIODERMA CICABIO CREM.ARNIKA+ 40ML,205,"€ 2,555"
May-24,Pharmacies,BIODERMA ATODERM DUSCHGEL 500ML,413,"€ 5,548"
May-24,Pharmacies,BIODERMA SE.H2O AR LOESUNG 250ML,"1,282","€ 18,264"
May-24,Pharmacies,BIODERMA ATODERM LIPP.BAL.BAU 15ML,240,"€ 2,424"
May-24,Pharmacies,BIODERMA SEBIUM REI.G.MOUSS. 500ML,301,"€ 6,182"
May-24,Pharmacies,BIODERMA ATODE.INT BALS.NEUROD. 75ML,342,"€ 3,833"
May-24,Pharmacies,BIODERMA ATODE.INT BALS.NEUROD. 200ML,489,"€ 10,217"
May-24,Pharmacies,BIODERMA CICABIO WUND.CR.50+ 50LF 30ML,156,"€ 2,382"
May-24,Pharmacies,BIODERMA ATODE.INT BALS.NEUROD. 500ML,494,"€ 15,310"
May-24,Pharmacies,BIODERMA ATODE.INT GEL MOUSSANT 200ML,89,"€ 1,061"
May-24,Pharmacies,BIODERMA HYDRABIO PERFECTEUR 30LF 40ML,259,"€ 6,117"
May-24,Pharmacies,BIODERMA HYDRABIO H2O 4IN1 MIZ 100ML,213,"€ 1,631"
May-24,Pharmacies,BIODERMA HYDRABIO H2O 4IN1 MIZ 500ML,209,"€ 3,808"
May-24,Pharmacies,BIODERMA PHOTO.MAX AQU.FL.U.50+ 50LF 40ML,0,€ 0
May-24,Pharmacies,BIODERMA PHOTO.MAX AQU.FL.H.50+ 50LF 40ML,0,€ 0
May-24,Pharmacies,BIODERMA CICABIO WUNDPFLE.SAL 40ML,129,"€ 1,575"
May-24,Pharmacies,BIODERMA SENSIBIO REINIG.GEL 200ML,900,"€ 14,208"
May-24,Pharmacies,BIODERMA HYDRABIO CREME POT 50ML,287,"€ 7,168"
May-24,Pharmacies,BIODERMA HYDRABIO GEL CREME 40ML,291,"€ 6,684"
May-24,Pharmacies,BIODERMA SEBIU.MAT FL.MATT.CONT 30ML,171,"€ 3,050"
May-24,Pharmacies,BIODERMA PHOTOD.M CR.A.PIG.50+ 50LF 40ML,0,€ 0
May-24,Pharmacies,BIODERMA ATODERM HUILE D DOU. 200ML,368,"€ 4,739"
May-24,Pharmacies,BIODERMA ATODERM DUSCHGEL 1000ML,4,€ 75
May-24,Pharmacies,BIODERMA ATODERM HUILE D DOU. 1000ML,8,€ 192
May-24,Pharmacies,BIODERMA SEBI.SENS CREME 30ML,302,"€ 5,808"
May-24,Pharmacies,BIODERMA ATODE.SOS SPRAY 50ML,0,€ 0
May-24,Pharmacies,BIODERMA ATODE.SOS SPRAY 8977-- 200ML,6,€ 149
May-24,Pharmacies,BIODERMA HYDRABIO H20 MIZ.PUMP 500ML,32,€ 659
May-24,Pharmacies,BIODERMA SENSIBIO REINIG.GEL 500ML,545,"€ 11,245"
May-24,Pharmacies,BIODERMA SEBIUM CR.NI.PEEL 40ML,49,"€ 1,142"
May-24,Pharmacies,BIODERMA PHOTO.SP. G.CR.AGE 50+ 50LF 8559--,13,€ 290
May-24,Pharmacies,BIODERMA SENSI.H2O REIN.LOE.JUB 500ML,0,€ 0
May-24,Pharmacies,BIODERMA ATODE.INT GEL CREME 75ML,128,"€ 1,416"
May-24,Pharmacies,BIODERMA ATODE.INT GEL CREME 200ML,145,"€ 2,976"
May-24,Pharmacies,BIODERMA SEBIUM REI.G.MOUSS. 100ML,253,"€ 2,083"
May-24,Pharmacies,BIODERMA HYDRABIO H2O MIZ.REIN 2 500ML,322,"€ 7,909"
May-24,Pharmacies,BIODERMA SEBIU.H2O REINIG.LOT. 2 500ML,325,"€ 7,984"
May-24,Pharmacies,BIODERMA SENSI.H2O REINIG.LOT. 2 500ML,"2,477","€ 62,077"
May-24,Pharmacies,BIODERMA SENSIBIO REINIG.GEL 100ML,504,"€ 4,160"
May-24,Pharmacies,BIODERMA SEBIUM REI.G.MOUSS. 200ML,83,"€ 1,215"
May-24,Pharmacies,BIODERM.BIPH.LIP.A DESINF.HAEND 100ML,0,€ 0
May-24,Pharmacies,BIODERMA PHOTO.MAX S.SP.50+2885 50LF 200ML,8,€ 66
May-24,Pharmacies,BIODERMA ATODE.INT GEL CREME 500ML,64,"€ 1,987"
May-24,Pharmacies,BIODERMA SEBIUM REI.G.M.AKT. 200ML,213,"€ 3,781"
May-24,Pharmacies,BIODERMA XMAS HYD CRE 2021--,0,€ 0
May-24,Pharmacies,BIODERMA XMAS SEN EYE 2021--,0,€ 0
May-24,Pharmacies,BIODERMA ATODE.INT AUGENCREME 100ML,284,"€ 7,173"
May-24,Pharmacies,BIODERMA PHOTO.SET AQUA-SET,76,"€ 1,676"
May-24,Pharmacies,BIODERMA PH.APR.S. CREME 200ML,152,"€ 2,702"
May-24,Pharmacies,BIODERMA PHOTODERM AQU.FL.H.50+ 50LF 40ML,5,€ 134
May-24,Pharmacies,BIODERMA PHOTODERM AQU.FL.U.50+ 50LF 40ML,14,€ 283
May-24,Pharmacies,BIODERMA PHOTODERM AQ.FL.PO.CR. 9865-- 30ML,0,€ 0
May-24,Pharmacies,BIODERMA PHO.AUTO. SPRAY 150ML,70,"€ 1,037"
May-24,Pharmacies,BIODERMA PHOTO.KID SONN.CRE.50+ 50LF 100ML,21,€ 336
May-24,Pharmacies,BIODERMA PHOTODERM CR.UNGET.50+ 50LF 40ML,235,"€ 5,081"
May-24,Pharmacies,BIODERMA PHOTODERM CR.HELL 50+ 50LF 40ML,137,"€ 2,934"
May-24,Pharmacies,BIODERMA PHOTODERM SPRAY 50+ 50LF 200ML,164,"€ 4,034"
May-24,Pharmacies,BIODERMA PH.AKN M. CREME 30-- 40ML,147,"€ 3,461"
May-24,Pharmacies,BIODERMA PHOTO.AR CREME 50+ 50LF 30ML,580,"€ 13,624"
May-24,Pharmacies,BIODERMA PHOTO.SP. G.CR.AGE 50+ 50LF 9983--,217,"€ 5,269"
May-24,Pharmacies,BIODERMA PHOTODERM SP.MINER 50+ 50LF 75G,109,"€ 2,512"
May-24,Pharmacies,BIODERMA PHOTODERM SPRAY 50+ 50LF 400ML,6,€ 143
May-24,Pharmacies,BIODERMA SENSIB.AR SET 5963--,0,€ 0
May-24,Pharmacies,BIODERMA SENSI.H2O SET,9,€ 95
May-24,Pharmacies,BIODERMA HYDRABIO H2O-SET,0,€ 0
May-24,Pharmacies,BIODERMA SEBIU.H2O SET,4,€ 48
May-24,Pharmacies,BIODERMA SENSIB.AR CREME BB NEU 30LF 40ML,501,"€ 12,739"
May-24,Pharmacies,BIODERMA SENS.DEF. TUBE 40ML,532,"€ 11,001"
May-24,Pharmacies,BIODERMA SEN.DEF.R TUBE 40ML,413,"€ 8,558"
May-24,Pharmacies,BIODERMA ATODERM DUSCHGEL 100ML,54,€ 340
May-24,Pharmacies,BIODERMA ATODERM HUILE D DOU. 100ML,39,€ 311
May-24,Pharmacies,BIODERMA NODE DS+ SHAMPOO NEU 125ML,110,"€ 1,962"
May-24,Pharmacies,BIODERMA ATODERM SET,0,€ 0
May-24,Pharmacies,BIODERMA ATODERM DUSCHGEL NEU 1000ML,117,"€ 2,130"
May-24,Pharmacies,BIODERMA ATODERM HUIL.DOU.NEU 1000ML,173,"€ 4,212"
May-24,Pharmacies,BIODERMA HYDRABIO GEL-CREM.SET,5,€ 72
May-24,Pharmacies,BIODERMA SENSI.H2O REIN.LOE.EYE 125ML,288,"€ 4,946"
May-24,Pharmacies,BIODERMA SEB.KERA+ CREME GEL 30ML,226,"€ 4,565"
May-24,Pharmacies,BIODERMA XMAS SEN EYE 22--,7,€ 154
May-24,Pharmacies,BIODERMA XMAS SEN DEFEN 22--,0,€ 0
May-24,Pharmacies,BIODERMA XMAS HYD SERUM 22--,5,€ 114
May-24,Pharmacies,BIODERMA ATODERM LIPPENSTICK 4G,592,"€ 3,686"
May-24,Pharmacies,BIODERMA ATODERM CREME ULTRA 500ML,605,"€ 13,094"
May-24,Pharmacies,BIODERMA ATODERM CREME ULTRA 200ML,373,"€ 4,730"
May-24,Pharmacies,BIODERMA PHOTODERM SPR.FAMI.50+ 50LF 300ML,0,€ 0
May-24,Pharmacies,BIODERMA PHOTODERM AQUAFLUIDE 50LF 40ML,339,"€ 7,319"
May-24,Pharmacies,BIODERMA PHOTO.PED SPRAY 50+ 50LF KDR 200ML,118,"€ 3,197"
May-24,Pharmacies,BIODERMA PHOTODERM AQUAFLU.HELL 40ML,137,"€ 2,974"
May-24,Pharmacies,BIODERMA SENS.DEF. SERUM 30ML,319,"€ 11,529"
May-24,Pharmacies,BIODERMA ATODERM SET INT.BAUM 2023--,4,€ 83
May-24,Pharmacies,BIODERMA SEBIUM SERUM 30ML,80,"€ 2,888"
May-24,Pharmacies,BIODERMA HYDRABIO SERUM HYALU. 30ML,161,"€ 5,837"
May-24,Pharmacies,BIODERMA PHOTO.LEB SONNENCREME 30LF 100ML,64,"€ 1,537"
May-24,Pharmacies,BIODERMA PHOTODERM EAU SOLAIRE 30LF 200ML,66,"€ 1,785"
May-24,Pharmacies,BIODERMA PHOTODERM SPRAY 50+ 50LF 300ML,64,"€ 1,964"
May-24,Pharmacies,BIODERMA SENSI.H2O REI.LOT.PUMP 850ML,18,€ 456
May-24,Pharmacies,BIODERMA CICABIO CREME+ 40ML,194,"€ 2,431"
May-24,Pharmacies,BIODERMA CICABIO CREME+ 50+ 50LF 40ML,151,"€ 2,301"
May-24,Pharmacies,BIODERM.PIGMENTBIO SERUM VIT.C 15ML,105,"€ 3,852"
May-24,Pharmacies,BIODERM.PIGMENTBIO TAGESPFL.50+ 50LF 40ML,177,"€ 4,937"
May-24,Pharmacies,BIODERM.PIGMENTBIO REINIGUNG 200ML,136,"€ 2,840"
May-24,Pharmacies,BIODERM.PIGMENTBIO H2O MIZ.REIN 250ML,105,"€ 1,429"
May-24,Pharmacies,BIODERM.PIGMENTBIO CR.NACHTPFL. 50ML,83,"€ 2,843"
May-24,Pharmacies,BIODERMA SENSIBIO CL.MICE.OIL 150ML,183,"€ 3,810"
May-24,Pharmacies,BIODERMA SEBIU.AKN SET,0,€ 0
May-24,Pharmacies,BIODERMA SEB.HYDRA BALM CLEANS. 200ML,0,€ 0
May-24,Pharmacies,BIODERMA ATODERM HUILE D DOU. 500ML,0,€ 0
May-24,Pharmacies,BIODERMA ATODERM CR.ULTR.PUMP 200ML,0,€ 0
May-24,Pharmacies,BIODERM.PIGMENTBIO CR.SENS.AREA 75ML,0,€ 0
May-24,Pharmacies,BIODERM.PIGMENTBIO H2O MIZ.REIN 2 250ML,0,€ 0
May-24,Pharmacies,BIODERMA SENSI.AR+ BI-SERUM 30ML,0,€ 0
May-24,Pharmacies,BIODERMA SENSI.AR+ CREME 40ML,0,€ 0
May-24,Pharmacies,BIODERMA PHOT.XDEF CR.UNGET.50+ 50LF 40ML,0,€ 0
May-24,Pharmacies,BIODERMA PHOT.XDEF CR.S.HE.50+ 50LF 40ML,0,€ 0
May-24,Pharmacies,BIODERMA PHOT.XDEF CR.HELL 50+ 50LF 40ML,0,€ 0
May-24,Pharmacies,BIODERMA SENSI.H2O MIZELL.WASS. 30-- 500ML,0,€ 0
May-24,Pharmacies,BIODERMA SENSI.AR+ SPRAY SOS 70ML,0,€ 0
May-24,Retailer,BIODERMA SENSI.H2O MIZELL.WASS. MILD 250ML,239,"€ 2,843"
May-24,Retailer,BIODERMA SEBIU.H2O REINIG.LOT. 250ML,59,€ 625
May-24,Retailer,BIODERMA SEBIUM PEELING GEL 100ML,65,€ 913
May-24,Retailer,BIODERMA SENSI.DS+ CREME 470-- 40ML,178,"€ 2,864"
May-24,Retailer,BIODERMA SENSI.RI. CREME RICH 40ML,16,€ 576
May-24,Retailer,BIODERMA SENSIB.AR CREME 40ML,655,"€ 13,020"
May-24,Retailer,BIODERMA NODE K SHAMP.SCHUPP 150ML,81,"€ 1,217"
May-24,Retailer,BIODERMA CICABIO WUNDPFLE.CRE 40ML,138,"€ 1,421"
May-24,Retailer,BIODERMA SENSI.H2O MIZELL.WASS. 500ML,"1,684","€ 24,430"
May-24,Retailer,BIODERMA SEBIU.H2O REINIG.LOT. 500ML,77,"€ 1,118"
May-24,Retailer,BIODERMA SEB.HYDRA CREME 40ML,412,"€ 6,308"
May-24,Retailer,BIODERMA SENSIBIO REINIG.MILCH 250ML,87,"€ 1,225"
May-24,Retailer,BIODERMA SENSIBIO GEL AUGENPFL 15ML,566,"€ 8,609"
May-24,Retailer,BIODERMA SENSI.MA. MASK.BERUHIG 75ML,128,"€ 2,216"
May-24,Retailer,BIODERMA HYDRABIO FEUCHT.MASKE 75ML,32,€ 645
May-24,Retailer,BIODERMA HYDRABIO SERUM FEUCHT 40ML,352,"€ 7,725"
May-24,Retailer,BIODERMA ATODER.PP BALSAM 200ML,44,€ 746
May-24,Retailer,BIODERMA ATODERM HANDCREME 50ML,142,€ 889
May-24,Retailer,BIODERMA SEBIUM REI.G.MOUSS. 7142-- 200ML,65,€ 830
May-24,Retailer,BIODERMA SEB.PO.RE CREME 30ML,143,"€ 2,450"
May-24,Retailer,BIODERMA NODE FL. SHAMPOO 200ML,65,€ 657
May-24,Retailer,BIODERMA HYDRABIO H2O 4IN1 MIZ 250ML,30,€ 323
May-24,Retailer,BIODERMA HYDRABIO GES.WASS.TON 200ML,310,"€ 4,150"
May-24,Retailer,BIODERMA SENSI.H2O MIZELL.WASS. 100ML,408,"€ 2,741"
May-24,Retailer,BIODERMA SEBIU.H2O REINIG.LOT. 100ML,55,€ 418
May-24,Retailer,BIODERMA SENSI.H2O MIZ.WA.PUMP 500ML,98,"€ 1,801"
May-24,Retailer,BIODERMA SEBIU.H2O LOTION PUMP 500ML,33,€ 603
May-24,Retailer,BIODERMA SEBIUM CREME GLOBAL 30ML,129,"€ 1,976"
May-24,Retailer,BIODERMA CICABIO CREM.ARNIKA+ 40ML,24,€ 260
May-24,Retailer,BIODERMA ATODERM DUSCHGEL 500ML,190,"€ 2,197"
May-24,Retailer,BIODERMA SE.H2O AR LOESUNG 250ML,673,"€ 7,574"
May-24,Retailer,BIODERMA ATODERM LIPP.BAL.BAU 15ML,148,"€ 1,197"
May-24,Retailer,BIODERMA SEBIUM REI.G.MOUSS. 500ML,368,"€ 6,410"
May-24,Retailer,BIODERMA ATODE.INT BALS.NEUROD. 75ML,131,"€ 1,255"
May-24,Retailer,BIODERMA ATODE.INT BALS.NEUROD. 200ML,181,"€ 3,094"
May-24,Retailer,BIODERMA CICABIO WUND.CR.50+ 50LF 30ML,59,€ 930
May-24,Retailer,BIODERMA ATODE.INT BALS.NEUROD. 500ML,291,"€ 7,615"
May-24,Retailer,BIODERMA ATODE.INT GEL MOUSSANT 200ML,28,€ 268
May-24,Retailer,BIODERMA HYDRABIO PERFECTEUR 30LF 40ML,282,"€ 5,443"
May-24,Retailer,BIODERMA HYDRABIO H2O 4IN1 MIZ 100ML,21,€ 151
May-24,Retailer,BIODERMA HYDRABIO H2O 4IN1 MIZ 500ML,143,"€ 2,263"
May-24,Retailer,BIODERMA CICABIO WUNDPFLE.SAL 40ML,17,€ 156
May-24,Retailer,BIODERMA SENSIBIO REINIG.GEL 200ML,259,"€ 3,576"
May-24,Retailer,BIODERMA HYDRABIO CREME POT 50ML,123,"€ 2,355"
May-24,Retailer,BIODERMA HYDRABIO GEL CREME 40ML,157,"€ 2,803"
May-24,Retailer,BIODERMA SEBIU.MAT FL.MATT.CONT 30ML,118,"€ 1,693"
May-24,Retailer,BIODERMA ATODERM HUILE D DOU. 200ML,33,€ 387
May-24,Retailer,BIODERMA SEBI.SENS CREME 30ML,103,"€ 1,720"
May-24,Retailer,BIODERMA HYDRABIO H20 MIZ.PUMP 500ML,5,€ 100
May-24,Retailer,BIODERMA SENSIBIO REINIG.GEL 500ML,295,"€ 5,434"
May-24,Retailer,BIODERMA SEBIUM CR.NI.PEEL 40ML,23,€ 555
May-24,Retailer,BIODERMA ATODE.INT GEL CREME 75ML,25,€ 257
May-24,Retailer,BIODERMA ATODE.INT GEL CREME 200ML,16,€ 287
May-24,Retailer,BIODERMA SEBIUM REI.G.MOUSS. 100ML,50,€ 399
May-24,Retailer,BIODERMA HYDRABIO H2O MIZ.REIN 2 500ML,211,"€ 4,597"
May-24,Retailer,BIODERMA SEBIU.H2O REINIG.LOT. 2 500ML,312,"€ 6,351"
May-24,Retailer,BIODERMA SENSI.H2O REINIG.LOT. 2 500ML,"1,872","€ 38,996"
May-24,Retailer,BIODERMA SENSIBIO REINIG.GEL 100ML,85,€ 635
May-24,Retailer,BIODERMA SEBIUM REI.G.MOUSS. 200ML,13,€ 150
May-24,Retailer,BIODERMA PHOTO.MAX S.SP.50+2885 50LF 200ML,0,€ 0
May-24,Retailer,BIODERMA ATODE.INT GEL CREME 500ML,52,"€ 1,247"
May-24,Retailer,BIODERMA SEBIUM REI.G.M.AKT. 200ML,97,"€ 1,240"
May-24,Retailer,BIODERMA ATODE.INT AUGENCREME 100ML,120,"€ 2,603"
May-24,Retailer,BIODERMA PHOTO.SET AQUA-SET,0,€ 0
May-24,Retailer,BIODERMA PH.APR.S. CREME 200ML,31,€ 470
May-24,Retailer,BIODERMA PHOTODERM AQU.FL.H.50+ 50LF 40ML,0,€ 0
May-24,Retailer,BIODERMA PHOTODERM AQ.FL.PO.CR. 9865-- 30ML,0,€ 0
May-24,Retailer,BIODERMA PHO.AUTO. SPRAY 150ML,75,"€ 1,077"
May-24,Retailer,BIODERMA PHOTODERM CR.UNGET.50+ 50LF 40ML,91,"€ 1,616"
May-24,Retailer,BIODERMA PHOTODERM CR.HELL 50+ 50LF 40ML,32,€ 590
May-24,Retailer,BIODERMA PHOTODERM SPRAY 50+ 50LF 200ML,34,€ 658
May-24,Retailer,BIODERMA PH.AKN M. CREME 30-- 40ML,137,"€ 2,521"
May-24,Retailer,BIODERMA PHOTO.AR CREME 50+ 50LF 30ML,468,"€ 8,908"
May-24,Retailer,BIODERMA PHOTO.SP. G.CR.AGE 50+ 50LF 9983--,115,"€ 2,129"
May-24,Retailer,BIODERMA PHOTODERM SP.MINER 50+ 50LF 75G,95,"€ 1,680"
May-24,Retailer,BIODERMA SENSIB.AR CREME BB NEU 30LF 40ML,222,"€ 4,512"
May-24,Retailer,BIODERMA SENS.DEF. TUBE 40ML,402,"€ 6,470"
May-24,Retailer,BIODERMA SEN.DEF.R TUBE 40ML,200,"€ 3,235"
May-24,Retailer,BIODERMA ATODERM DUSCHGEL 100ML,22,€ 122
May-24,Retailer,BIODERMA ATODERM HUILE D DOU. 100ML,22,€ 144
May-24,Retailer,BIODERMA NODE DS+ SHAMPOO NEU 125ML,130,"€ 1,984"
May-24,Retailer,BIODERMA ATODERM DUSCHGEL NEU 1000ML,136,"€ 2,073"
May-24,Retailer,BIODERMA ATODERM HUIL.DOU.NEU 1000ML,230,"€ 4,797"
May-24,Retailer,BIODERMA SENSI.H2O REIN.LOE.EYE 125ML,89,"€ 1,241"
May-24,Retailer,BIODERMA SEB.KERA+ CREME GEL 30ML,79,"€ 1,337"
May-24,Retailer,BIODERMA ATODERM LIPPENSTICK 4G,124,€ 655
May-24,Retailer,BIODERMA ATODERM CREME ULTRA 500ML,307,"€ 5,395"
May-24,Retailer,BIODERMA ATODERM CREME ULTRA 200ML,97,"€ 1,109"
May-24,Retailer,BIODERMA PHOTODERM AQUAFLUIDE 50LF 40ML,118,"€ 2,010"
May-24,Retailer,BIODERMA PHOTO.PED SPRAY 50+ 50LF KDR 200ML,122,"€ 2,708"
May-24,Retailer,BIODERMA PHOTODERM AQUAFLU.HELL 40ML,39,€ 705
May-24,Retailer,BIODERMA SENS.DEF. SERUM 30ML,117,"€ 3,544"
May-24,Retailer,BIODERMA SEBIUM SERUM 30ML,91,"€ 2,461"
May-24,Retailer,BIODERMA HYDRABIO SERUM HYALU. 30ML,83,"€ 2,375"
May-24,Retailer,BIODERMA PHOTO.LEB SONNENCREME 30LF 100ML,0,€ 0
May-24,Retailer,BIODERMA PHOTODERM EAU SOLAIRE 30LF 200ML,0,€ 0
May-24,Retailer,BIODERMA PHOTODERM SPRAY 50+ 50LF 300ML,0,€ 0
May-24,Retailer,BIODERMA SENSI.H2O REI.LOT.PUMP 850ML,0,€ 0
May-24,Retailer,BIODERMA CICABIO CREME+ 40ML,23,€ 247
May-24,Retailer,BIODERMA CICABIO CREME+ 50+ 50LF 40ML,47,€ 720
May-24,Retailer,BIODERM.PIGMENTBIO SERUM VIT.C 15ML,4,€ 156
May-24,Retailer,BIODERM.PIGMENTBIO TAGESPFL.50+ 50LF 40ML,4,€ 110
May-24,Retailer,BIODERM.PIGMENTBIO REINIGUNG 200ML,0,€ 0
May-24,Retailer,BIODERM.PIGMENTBIO H2O MIZ.REIN 250ML,4,€ 58
May-24,Retailer,BIODERM.PIGMENTBIO CR.NACHTPFL. 50ML,0,€ 0
May-24,Retailer,BIODERMA SENSIBIO CL.MICE.OIL 150ML,13,€ 257
May-24,Retailer,BIODERMA SEBIU.AKN SET,0,€ 0
May-24,Retailer,BIODERMA SEB.HYDRA BALM CLEANS. 200ML,0,€ 0
May-24,Retailer,BIODERMA ATODERM HUILE D DOU. 500ML,0,€ 0
May-24,Retailer,BIODERMA ATODERM CR.ULTR.PUMP 200ML,0,€ 0
May-24,Retailer,BIODERM.PIGMENTBIO CR.SENS.AREA 75ML,0,€ 0
May-24,Retailer,BIODERM.PIGMENTBIO H2O MIZ.REIN 2 250ML,0,€ 0
May-24,Retailer,BIODERMA SENSI.AR+ BI-SERUM 30ML,0,€ 0
May-24,Retailer,BIODERMA SENSI.AR+ CREME 40ML,0,€ 0
May-24,Retailer,BIODERMA PHOT.XDEF CR.UNGET.50+ 50LF 40ML,0,€ 0
May-24,Retailer,BIODERMA PHOT.XDEF CR.S.HE.50+ 50LF 40ML,0,€ 0
May-24,Retailer,BIODERMA PHOT.XDEF CR.HELL 50+ 50LF 40ML,0,€ 0
May-24,Retailer,BIODERMA SENSI.AR+ SPRAY SOS 70ML,0,€ 0
Jun-24,Pharmacies,BIODERMA ATODERM CR.N/TR.PUMP 500ML,3,€ 63
Jun-24,Pharmacies,BIODERMA ATODERM CR.N/TR.TUBE 200ML,2,€ 28
Jun-24,Pharmacies,BIODERMA ATODERM CR.TROCKEN 200ML,0,€ 0
Jun-24,Pharmacies,BIODERMA ATODERM CR.TROCKEN 500ML,0,€ 0
Jun-24,Pharmacies,BIODERMA ATODERM HANDCREME 2018-- 50ML,0,€ 0
Jun-24,Pharmacies,BIODERMA ATODERM KOERPERMILCH 200ML,0,€ 0
Jun-24,Pharmacies,BIODERMA HYDRABIO REINIG.MILCH 250ML,-2,-€ 22
Jun-24,Pharmacies,BIODERMA PHO.BRONZ TRO.SPR.V2 30LF 200ML,0,€ 0
Jun-24,Pharmacies,BIODERMA PHO.BRONZ TROCK.SPRAY 30LF 200ML,0,€ 0
Jun-24,Pharmacies,BIODERMA PHOTERPES LIPPENST.50+ 50LF 4G,0,€ 0
Jun-24,Pharmacies,BIODERMA PHOTO.MAX SONN.SPR.50+ 50LF 150ML,0,€ 0
Jun-24,Pharmacies,BIODERMA PHOTO.SKI CREM&STI.50+ 50LF 20ML,0,€ 0
Jun-24,Pharmacies,BIODERMA PHOTODERM AQ.FL.PO.CR. 3199-- 30ML,0,€ 0
Jun-24,Pharmacies,BIODERMA SENSI.H2O MIZELL.WASS. MILD 250ML,"1,480","€ 19,267"
Jun-24,Pharmacies,BIODERMA SEBIU.H2O REINIG.LOT. 250ML,271,"€ 3,525"
Jun-24,Pharmacies,BIODERMA SEBIUM PEELING GEL 100ML,102,"€ 1,759"
Jun-24,Pharmacies,BIODERMA SENSI.DS+ CREME 470-- 40ML,228,"€ 4,672"
Jun-24,Pharmacies,BIODERMA SENSI.RI. CREME RICH 40ML,11,€ 181
Jun-24,Pharmacies,BIODERMA SENSIB.AR CREME 40ML,931,"€ 22,639"
Jun-24,Pharmacies,BIODERMA NODE K SHAMP.SCHUPP 150ML,71,"€ 1,239"
Jun-24,Pharmacies,BIODERMA CICABIO WUNDPFLE.CRE 40ML,353,"€ 4,353"
Jun-24,Pharmacies,BIODERMA PHOTO.MAX CR.UNGET.50+ 50LF 40ML,0,€ 0
Jun-24,Pharmacies,BIODERMA SENSI.H2O MIZELL.WASS. 500ML,"2,218","€ 39,884"
Jun-24,Pharmacies,BIODERMA SEBIU.H2O REINIG.LOT. 500ML,335,"€ 6,007"
Jun-24,Pharmacies,BIODERMA SEB.HYDRA CREME 40ML,865,"€ 15,747"
Jun-24,Pharmacies,BIODERMA SENSI.LI. CRE.BERUHIG. 40ML,0,€ 0
Jun-24,Pharmacies,BIODERMA SENSIBIO REINIG.MILCH 250ML,128,"€ 2,162"
Jun-24,Pharmacies,BIODERMA SENSIBIO GEL AUGENPFL 15ML,656,"€ 12,566"
Jun-24,Pharmacies,BIODERMA SENSI.MA. MASK.BERUHIG 75ML,163,"€ 3,448"
Jun-24,Pharmacies,BIODERMA HYDRABIO FEUCHT.MASKE 75ML,12,€ 258
Jun-24,Pharmacies,BIODERMA HYDRABIO SERUM FEUCHT 40ML,305,"€ 8,253"
Jun-24,Pharmacies,BIODERMA ATODER.PP BALSAM 200ML,90,"€ 1,744"
Jun-24,Pharmacies,BIODERMA ATODERM HANDCREME 50ML,477,"€ 2,747"
Jun-24,Pharmacies,BIODERMA ATODERM STI.LIPP.PFL 4G,8,€ 45
Jun-24,Pharmacies,BIODERMA SEBIUM REI.G.MOUSS. 7142-- 200ML,447,"€ 7,104"
Jun-24,Pharmacies,BIODERMA SEB.PO.RE CREME 30ML,260,"€ 5,243"
