Channel Group,Source,Domain,Date,Funnel,Campaign,Result type,Cost,Results,Result Rate,Cost per Result,Impressions,Clicks,CTR,Reach,Views,ThruPlays,Engagements,Engagement Rate,CPC,CPM,View Rate,CPV,CPE
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 54,"43,160",96.50%,€ 0.00,"44,748",0,0.00%,"43,160","47,175",397,"1,155",2.60%, € -   ,€ 1.20,0.80%,€ 0.00,€ 0.05
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 39,"33,242",98.40%,€ 0.00,"33,776",1,0.00%,"33,242","35,549",265,725,2.10%,€ 39.01,€ 1.15,0.70%,€ 0.00,€ 0.05
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 108,"83,969",98.90%,€ 0.00,"84,892",0,0.00%,"83,969","88,355",248,"2,346",2.80%, € -   ,€ 1.27,0.30%,€ 0.00,€ 0.05
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 14,"12,369",96.80%,€ 0.00,"12,784",0,0.00%,"12,369","13,521",92,301,2.40%, € -   ,€ 1.13,0.70%,€ 0.00,€ 0.05
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 19,"15,975",100.00%,€ 0.00,"15,975",0,0.00%,"15,975","16,937",137,406,2.50%, € -   ,€ 1.19,0.80%,€ 0.00,€ 0.05
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 62,"52,701",100.00%,€ 0.00,"52,701",0,0.00%,"52,701","55,335",166,"1,553",2.90%, € -   ,€ 1.18,0.30%,€ 0.00,€ 0.04
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_boosted-post_sensibio_na_awareness,Reach,€ 14,"13,759",87.50%,€ 0.00,"15,717",0,0.00%,"13,759","16,184",94,"1,050",6.70%, € -   ,€ 0.91,0.60%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_boosted-post_sensibio_na_awareness,Reach,€ 18,"14,975",82.20%,€ 0.00,"18,215",1,0.00%,"14,975","19,012",92,"1,044",5.70%,€ 17.62,€ 0.97,0.50%,€ 0.00,€ 0.02
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_boosted-post_sensibio_na_awareness,Reach,€ 19,"17,899",85.50%,€ 0.00,"20,936",0,0.00%,"17,899","21,626",115,"1,295",6.20%, € -   ,€ 0.89,0.50%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_boosted-post_sensibio_na_awareness,Reach,€ 18,"19,366",87.10%,€ 0.00,"22,225",0,0.00%,"19,366","23,468",122,"1,370",6.20%, € -   ,€ 0.83,0.50%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_boosted-post_sensibio_na_awareness,Reach,€ 18,"19,116",85.70%,€ 0.00,"22,318",0,0.00%,"19,116","22,617",115,"1,283",5.70%, € -   ,€ 0.81,0.50%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_boosted-post_sensibio_na_awareness,Reach,€ 20,"21,708",82.30%,€ 0.00,"26,372",0,0.00%,"21,708","26,717",119,"1,440",5.50%, € -   ,€ 0.77,0.40%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_boosted-post_sensibio_na_awareness,Reach,€ 20,"17,160",83.40%,€ 0.00,"20,587",0,0.00%,"17,160","20,907",120,"1,141",5.50%, € -   ,€ 0.97,0.60%,€ 0.00,€ 0.02
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_boosted-post_sensibio_na_awareness,Reach,€ 17,"14,589",87.20%,€ 0.00,"16,724",0,0.00%,"14,589","17,024",87,959,5.70%, € -   ,€ 1.04,0.50%,€ 0.00,€ 0.02
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_boosted-post_sensibio_na_awareness,Reach,€ 18,"17,087",83.10%,€ 0.00,"20,554",0,0.00%,"17,087","20,879",104,"1,145",5.60%, € -   ,€ 0.88,0.50%,€ 0.00,€ 0.02
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_boosted-post_sensibio_na_awareness,Reach,€ 19,"18,557",86.10%,€ 0.00,"21,558",0,0.00%,"18,557","21,921",117,"1,261",5.80%, € -   ,€ 0.88,0.50%,€ 0.00,€ 0.02
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_boosted-post_sensibio_na_awareness,Reach,€ 19,"19,826",87.70%,€ 0.00,"22,611",0,0.00%,"19,826","22,944",91,"1,323",5.90%, € -   ,€ 0.83,0.40%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Mar-25,Awareness,de_bio_insta_acq_boosted-post_sensibio_na_awareness,Reach,€ 19,"19,054",85.90%,€ 0.00,"22,194",0,0.00%,"19,054","22,591",117,"1,170",5.30%, € -   ,€ 0.87,0.50%,€ 0.00,€ 0.02
 Paid Social , meta , BIODERMA ,Mar-25,Awareness,de_bio_insta_acq_boosted-post_sensibio_na_awareness,Reach,€ 114,"88,407",67.80%,€ 0.00,"130,387",0,0.00%,"88,407","125,411",738,"8,715",6.70%, € -   ,€ 0.87,0.60%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Mar-25,Awareness,de_bio_insta_acq_boosted-post_sensibio_na_awareness,Reach,€ 133,"85,095",63.90%,€ 0.00,"133,134",0,0.00%,"85,095","127,794",758,"9,332",7.00%, € -   ,€ 1.00,0.60%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Mar-25,Awareness,de_bio_insta_acq_boosted-post_sensibio_na_awareness,Reach,€ 120,"75,664",68.70%,€ 0.00,"110,153",0,0.00%,"75,664","105,561",623,"7,774",7.10%, € -   ,€ 1.09,0.60%,€ 0.00,€ 0.02
 Paid Social , meta , BIODERMA ,Mar-25,Awareness,de_bio_insta_acq_boosted-post_sensibio_na_awareness,Reach,€ 118,"75,219",70.40%,€ 0.00,"106,874",0,0.00%,"75,219","101,519",629,"7,760",7.30%, € -   ,€ 1.10,0.60%,€ 0.00,€ 0.02
 Paid Social , meta , BIODERMA ,Mar-25,Awareness,de_bio_insta_acq_boosted-post_sensibio_na_awareness,Reach,€ 118,"74,200",65.70%,€ 0.00,"112,880",0,0.00%,"74,200","106,044",683,"8,296",7.30%, € -   ,€ 1.05,0.60%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Mar-25,Awareness,de_bio_insta_acq_boosted-post_sensibio_na_awareness,Reach,€ 117,"79,547",69.20%,€ 0.00,"115,025",1,0.00%,"79,547","107,192",725,"9,120",7.90%,€ 117.00,€ 1.02,0.70%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Mar-25,Awareness,de_bio_insta_acq_boosted-post_sensibio_na_awareness,Reach,€ 164,"106,545",61.60%,€ 0.00,"173,021",0,0.00%,"106,545","160,302","1,321","15,017",8.70%, € -   ,€ 0.95,0.80%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Mar-25,Awareness,de_bio_insta_acq_boosted-post_sensibio_na_awareness,Reach,€ 189,"116,435",55.10%,€ 0.00,"211,133",0,0.00%,"116,435","194,559","1,744","18,058",8.60%, € -   ,€ 0.89,0.90%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Mar-25,Awareness,de_bio_insta_acq_boosted-post_sensibio_na_awareness,Reach,€ 184,"101,971",56.90%,€ 0.00,"179,307",0,0.00%,"101,971","166,315","1,562","15,786",8.80%, € -   ,€ 1.02,0.90%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Mar-25,Awareness,de_bio_insta_acq_boosted-post_sensibio_na_awareness,Reach,€ 108,"70,205",67.70%,€ 0.00,"103,762",0,0.00%,"70,205","96,590","1,001","8,911",8.60%, € -   ,€ 1.04,1.00%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Mar-25,Awareness,de_bio_insta_acq_boosted-post_sensibio_na_awareness,Reach,€ 24,"18,828",79.30%,€ 0.00,"23,737",0,0.00%,"18,828","22,395",193,"1,990",8.40%, € -   ,€ 1.01,0.90%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Mar-25,Awareness,de_bio_insta_acq_boosted-post_sensibio_na_awareness,Reach,€ 23,"19,718",82.40%,€ 0.00,"23,944",0,0.00%,"19,718","22,360",181,"2,063",8.60%, € -   ,€ 0.96,0.80%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Mar-25,Awareness,de_bio_insta_acq_boosted-post_sensibio_na_awareness,Reach,€ 20,"18,921",86.40%,€ 0.00,"21,887",0,0.00%,"18,921","20,405",213,"1,970",9.00%, € -   ,€ 0.90,1.00%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Mar-25,Awareness,de_bio_insta_acq_boosted-post_sensibio_na_awareness,Reach,€ 16,"16,439",86.50%,€ 0.00,"19,002",0,0.00%,"16,439","17,541",209,"1,732",9.10%, € -   ,€ 0.82,1.20%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Mar-25,Awareness,de_bio_insta_acq_boosted-post_sensibio_na_awareness,Reach,€ 17,"18,501",81.80%,€ 0.00,"22,621",0,0.00%,"18,501","20,660",257,"1,881",8.30%, € -   ,€ 0.76,1.20%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Mar-25,Awareness,de_bio_insta_acq_boosted-post_sensibio_na_awareness,Reach,€ 17,"17,366",82.70%,€ 0.00,"20,996",0,0.00%,"17,366","19,006",250,"1,856",8.80%, € -   ,€ 0.80,1.30%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Mar-25,Awareness,de_bio_insta_acq_boosted-post_sensibio_na_awareness,Reach,€ 14,"14,533",86.50%,€ 0.00,"16,796",0,0.00%,"14,533","15,022",205,"1,500",8.90%, € -   ,€ 0.83,1.40%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Mar-25,Awareness,de_bio_insta_acq_boosted-post_sensibio_na_awareness,Reach,€ 10,"9,484",82.60%,€ 0.00,"11,481",0,0.00%,"9,484","10,213",90,978,8.50%, € -   ,€ 0.84,0.90%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Mar-25,Awareness,de_bio_insta_acq_boosted-post_sensibio_na_awareness,Reach,€ 9,"8,827",81.20%,€ 0.00,"10,874",0,0.00%,"8,827","10,054",66,943,8.70%, € -   ,€ 0.84,0.70%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Mar-25,Awareness,de_bio_insta_acq_boosted-post_sensibio_na_awareness,Reach,€ 7,"8,935",91.40%,€ 0.00,"9,778",0,0.00%,"8,935","8,703",50,747,7.60%, € -   ,€ 0.72,0.60%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Mar-25,Awareness,de_bio_insta_acq_boosted-post_sensibio_na_awareness,Reach,€ 3,"4,766",100.00%,€ 0.00,"4,766",0,0.00%,"4,766","4,382",26,335,7.00%, € -   ,€ 0.61,0.60%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Mar-25,Awareness,de_bio_insta_acq_boosted-post_sensibio_na_awareness,Reach,€ 2,"3,167",100.00%,€ 0.00,"3,167",0,0.00%,"3,167","2,904",13,229,7.20%, € -   ,€ 0.65,0.40%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Mar-25,Awareness,de_bio_insta_acq_boosted-post_sensibio_na_awareness,Reach,€ 2,"3,269",97.60%,€ 0.00,"3,349",0,0.00%,"3,269","3,033",21,261,7.80%, € -   ,€ 0.69,0.70%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Mar-25,Awareness,de_bio_insta_acq_boosted-post_sensibio_na_awareness,Reach,€ 2,"2,507",98.30%,€ 0.00,"2,550",0,0.00%,"2,507","2,299",22,187,7.30%, € -   ,€ 0.75,1.00%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Mar-25,Awareness,de_bio_insta_acq_boosted-post_sensibio_na_awareness,Reach,€ 1,"1,783",100.00%,€ 0.00,"1,783",0,0.00%,"1,783","1,678",8,115,6.40%, € -   ,€ 0.50,0.50%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Mar-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 104,"97,117",94.80%,€ 0.00,"102,461",0,0.00%,"97,117","107,239",817,"2,190",2.10%, € -   ,€ 1.02,0.80%,€ 0.00,€ 0.05
 Paid Social , meta , BIODERMA ,Mar-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 157,"128,753",94.10%,€ 0.00,"136,894",0,0.00%,"128,753","144,639","1,286","3,452",2.50%, € -   ,€ 1.15,0.90%,€ 0.00,€ 0.05
 Paid Social , meta , BIODERMA ,Feb-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 38,"30,031",97.40%,€ 0.00,"30,838",0,0.00%,"30,031","32,599",283,749,2.40%, € -   ,€ 1.24,0.90%,€ 0.00,€ 0.05
 Paid Social , meta , BIODERMA ,Mar-24,Awareness,BIO-2024-PostPushes-Instagram,Reach,€ 14,"12,095",96.30%,€ 0.00,"12,562",0,0.00%,"12,095",0,40,424,3.40%, € -   ,€ 1.09,0.00%, € -   ,€ 0.03
 Paid Social , meta , BIODERMA ,Mar-24,Awareness,BIO-2024-PostPushes-Facebook,Reach,€ 7,"6,227",98.70%,€ 0.00,"6,310",0,0.00%,"6,227",0,44,321,5.10%, € -   ,€ 1.07,0.00%, € -   ,€ 0.02
 Paid Social , meta , BIODERMA ,Mar-24,Awareness,BIO-2024-PostPushes-Instagram,Reach,€ 15,"12,711",99.50%,€ 0.00,"12,775",0,0.00%,"12,711",0,63,487,3.80%, € -   ,€ 1.20,0.00%, € -   ,€ 0.03
 Paid Social , meta , BIODERMA ,Mar-24,Awareness,BIO-2024-PostPushes-Facebook,Reach,€ 8,"6,338",97.50%,€ 0.00,"6,503",0,0.00%,"6,338",0,58,383,5.90%, € -   ,€ 1.19,0.00%, € -   ,€ 0.02
 Paid Social , meta , BIODERMA ,Mar-24,Awareness,BIO-2024-PostPushes-Instagram,Reach,€ 16,"13,545",97.90%,€ 0.00,"13,830",0,0.00%,"13,545",0,76,512,3.70%, € -   ,€ 1.13,0.00%, € -   ,€ 0.03
 Paid Social , meta , BIODERMA ,Mar-24,Awareness,BIO-2024-PostPushes-Facebook,Reach,€ 8,"7,034",99.50%,€ 0.00,"7,069",0,0.00%,"7,034",0,58,393,5.60%, € -   ,€ 1.10,0.00%, € -   ,€ 0.02
 Paid Social , meta , BIODERMA ,Mar-24,Awareness,BIO-2024-PostPushes-Instagram,Reach,€ 15,"12,500",98.10%,€ 0.00,"12,736",0,0.00%,"12,500",0,59,428,3.40%, € -   ,€ 1.16,0.00%, € -   ,€ 0.03
 Paid Social , meta , BIODERMA ,Mar-24,Awareness,BIO-2024-PostPushes-Facebook,Reach,€ 8,"6,497",99.80%,€ 0.00,"6,512",0,0.00%,"6,497",0,52,355,5.50%, € -   ,€ 1.15,0.00%, € -   ,€ 0.02
 Paid Social , meta , BIODERMA ,Mar-24,Awareness,BIO-2024-PostPushes-Instagram,Reach,€ 15,"13,772",100.00%,€ 0.00,"13,772",0,0.00%,"13,772",0,50,442,3.20%, € -   ,€ 1.10,0.00%, € -   ,€ 0.03
 Paid Social , meta , BIODERMA ,Mar-24,Awareness,BIO-2024-PostPushes-Facebook,Reach,€ 8,"7,171",100.00%,€ 0.00,"7,171",1,0.00%,"7,171",0,56,361,5.00%,€ 7.57,€ 1.06,0.00%, € -   ,€ 0.02
 Paid Social , meta , BIODERMA ,Mar-24,Awareness,BIO-2024-PostPushes-Instagram,Reach,€ 35,"31,096",98.20%,€ 0.00,"31,675",2,0.00%,"31,096",0,174,"1,526",4.80%,€ 17.54,€ 1.11,0.00%, € -   ,€ 0.02
 Paid Social , meta , BIODERMA ,Mar-24,Awareness,BIO-2024-PostPushes-Facebook,Reach,€ 14,"12,545",93.30%,€ 0.00,"13,448",1,0.00%,"12,545",0,144,883,6.60%,€ 14.07,€ 1.05,0.00%, € -   ,€ 0.02
 Paid Social , meta , BIODERMA ,Mar-24,Awareness,BIO-2024-PostPushes-Facebook,Reach,€ 12,"11,634",96.30%,€ 0.00,"12,082",0,0.00%,"11,634",0,135,818,6.80%, € -   ,€ 1.01,0.00%, € -   ,€ 0.01
 Paid Social , meta , BIODERMA ,Mar-24,Awareness,BIO-2024-PostPushes-Instagram,Reach,€ 46,"41,994",99.00%,€ 0.00,"42,436",5,0.00%,"41,994",0,182,"1,438",3.40%,€ 9.14,€ 1.08,0.00%, € -   ,€ 0.03
 Paid Social , meta , BIODERMA ,Mar-24,Awareness,BIO-2024-PostPushes-Instagram,Reach,€ 73,"61,221",90.80%,€ 0.00,"67,390",15,0.00%,"61,221",0,142,"1,285",1.90%,€ 4.86,€ 1.08,0.00%, € -   ,€ 0.06
 Paid Social , meta , BIODERMA ,Mar-24,Awareness,BIO-2024-PostPushes-Facebook,Reach,€ 15,"14,311",93.90%,€ 0.00,"15,236",0,0.00%,"14,311",0,117,704,4.60%, € -   ,€ 0.99,0.00%, € -   ,€ 0.02
 Paid Social , meta , BIODERMA ,Mar-24,Awareness,BIO-2024-PostPushes-Instagram,Reach,€ 73,"57,869",94.70%,€ 0.00,"61,097",20,0.00%,"57,869",0,149,"1,095",1.80%,€ 3.66,€ 1.20,0.00%, € -   ,€ 0.07
 Paid Social , meta , BIODERMA ,Mar-24,Awareness,BIO-2024-PostPushes-Facebook,Reach,€ 16,"13,456",94.50%,€ 0.00,"14,245",0,0.00%,"13,456",0,143,662,4.60%, € -   ,€ 1.12,0.00%, € -   ,€ 0.02
 Paid Social , meta , BIODERMA ,Mar-24,Awareness,BIO-2024-PostPushes-Instagram,Reach,€ 65,"50,804",94.00%,€ 0.00,"54,056",17,0.00%,"50,804",0,127,923,1.70%,€ 3.85,€ 1.21,0.00%, € -   ,€ 0.07
 Paid Social , meta , BIODERMA ,Mar-24,Awareness,BIO-2024-PostPushes-Facebook,Reach,€ 15,"11,808",93.60%,€ 0.00,"12,621",0,0.00%,"11,808",0,111,579,4.60%, € -   ,€ 1.15,0.00%, € -   ,€ 0.03
 Paid Social , meta , BIODERMA ,Mar-24,Awareness,BIO-2024-PostPushes-Facebook,Reach,€ 15,"11,900",90.90%,€ 0.00,"13,093",0,0.00%,"11,900",0,101,591,4.50%, € -   ,€ 1.15,0.00%, € -   ,€ 0.03
 Paid Social , meta , BIODERMA ,Mar-24,Awareness,BIO-2024-PostPushes-Instagram,Reach,€ 69,"55,633",95.80%,€ 0.00,"58,059",7,0.00%,"55,633",0,129,906,1.60%,€ 9.92,€ 1.20,0.00%, € -   ,€ 0.08
 Paid Social , meta , BIODERMA ,Mar-24,Awareness,BIO-2024-PostPushes-Instagram,Reach,€ 64,"50,490",95.10%,€ 0.00,"53,075",13,0.00%,"50,490",0,120,811,1.50%,€ 4.96,€ 1.21,0.00%, € -   ,€ 0.08
 Paid Social , meta , BIODERMA ,Mar-24,Awareness,BIO-2024-PostPushes-Facebook,Reach,€ 13,"10,949",93.60%,€ 0.00,"11,700",0,0.00%,"10,949",0,70,400,3.40%, € -   ,€ 1.14,0.00%, € -   ,€ 0.03
 Paid Social , meta , BIODERMA ,Mar-24,Awareness,BIO-2024-PostPushes-Instagram,Reach,€ 52,"46,681",98.50%,€ 0.00,"47,379",12,0.00%,"46,681",0,141,"1,478",3.10%,€ 4.35,€ 1.10,0.00%, € -   ,€ 0.04
 Paid Social , meta , BIODERMA ,Mar-24,Awareness,BIO-2024-PostPushes-Facebook,Reach,€ 15,"13,409",97.40%,€ 0.00,"13,760",2,0.00%,"13,409",0,90,682,5.00%,€ 7.28,€ 1.06,0.00%, € -   ,€ 0.02
 Paid Social , meta , BIODERMA ,Mar-24,Awareness,BIO-2024-PostPushes-Instagram,Reach,€ 59,"56,734",99.60%,€ 0.00,"56,960",23,0.00%,"56,734",0,155,"1,424",2.50%,€ 2.58,€ 1.04,0.00%, € -   ,€ 0.04
 Paid Social , meta , BIODERMA ,Mar-24,Awareness,BIO-2024-PostPushes-Facebook,Reach,€ 18,"18,453",99.50%,€ 0.00,"18,539",0,0.00%,"18,453",0,97,660,3.60%, € -   ,€ 1.00,0.00%, € -   ,€ 0.03
 Paid Social , meta , BIODERMA ,Mar-24,Awareness,BIO-2024-PostPushes-Facebook,Reach,€ 17,"15,810",96.60%,€ 0.00,"16,370",1,0.00%,"15,810",0,130,917,5.60%,€ 16.67,€ 1.02,0.00%, € -   ,€ 0.02
 Paid Social , meta , BIODERMA ,Mar-24,Awareness,BIO-2024-PostPushes-Instagram,Reach,€ 50,"42,403",93.50%,€ 0.00,"45,341",9,0.00%,"42,403",0,176,"1,804",4.00%,€ 5.51,€ 1.09,0.00%, € -   ,€ 0.03
 Paid Social , meta , BIODERMA ,Mar-24,Awareness,BIO-2024-PostPushes-Instagram,Reach,€ 48,"43,330",99.10%,€ 0.00,"43,705",7,0.00%,"43,330",0,133,"1,425",3.30%,€ 6.82,€ 1.09,0.00%, € -   ,€ 0.03
 Paid Social , meta , BIODERMA ,Mar-24,Awareness,BIO-2024-PostPushes-Facebook,Reach,€ 16,"15,051",93.80%,€ 0.00,"16,051",0,0.00%,"15,051",0,94,788,4.90%, € -   ,€ 1.00,0.00%, € -   ,€ 0.02
 Paid Social , meta , BIODERMA ,Mar-24,Awareness,BIO-2024-PostPushes-Instagram,Reach,€ 47,"37,538",96.40%,€ 0.00,"38,940",8,0.00%,"37,538",0,130,"1,219",3.10%,€ 5.91,€ 1.21,0.00%, € -   ,€ 0.04
 Paid Social , meta , BIODERMA ,Mar-24,Awareness,BIO-2024-PostPushes-Facebook,Reach,€ 16,"13,230",97.30%,€ 0.00,"13,596",0,0.00%,"13,230",0,84,583,4.30%, € -   ,€ 1.15,0.00%, € -   ,€ 0.03
 Paid Social , meta , BIODERMA ,Mar-24,Awareness,BIO-2024-PostPushes-Instagram,Reach,€ 45,"35,759",100.00%,€ 0.00,"35,759",5,0.00%,"35,759",0,108,"1,048",2.90%,€ 9.05,€ 1.27,0.00%, € -   ,€ 0.04
 Paid Social , meta , BIODERMA ,Mar-24,Awareness,BIO-2024-PostPushes-Facebook,Reach,€ 15,"12,035",92.70%,€ 0.00,"12,985",0,0.00%,"12,035",0,74,533,4.10%, € -   ,€ 1.18,0.00%, € -   ,€ 0.03
 Paid Social , meta , BIODERMA ,Mar-24,Awareness,BIO-2024-PostPushes-Facebook,Reach,€ 10,"8,568",91.10%,€ 0.00,"9,405",0,0.00%,"8,568",0,35,251,2.70%, € -   ,€ 1.09,0.00%, € -   ,€ 0.04
 Paid Social , meta , BIODERMA ,Mar-24,Awareness,BIO-2024-PostPushes-Instagram,Reach,€ 31,"26,000",100.00%,€ 0.00,"26,000",7,0.00%,"26,000",0,51,474,1.80%,€ 4.47,€ 1.20,0.00%, € -   ,€ 0.07
 Paid Social , meta , BIODERMA ,Mar-24,Awareness,BIO-2024-PostPushes-Instagram,Reach,€ 17,"15,680",100.00%,€ 0.00,"15,680",5,0.00%,"15,680",0,0,6,0.00%,€ 3.32,€ 1.06,0.00%, € -   ,€ 2.77
 Paid Social , meta , BIODERMA ,Mar-24,Awareness,BIO-2024-PostPushes-Facebook,Reach,€ 5,"5,230",99.90%,€ 0.00,"5,234",0,0.00%,"5,230",0,0,6,0.10%, € -   ,€ 1.04,0.00%, € -   ,€ 0.91
 Paid Social , meta , BIODERMA ,Mar-24,Awareness,BIO-2024-PostPushes-Instagram,Reach,€ 20,"18,549",100.00%,€ 0.00,"18,549",0,0.00%,"18,549",0,87,610,3.30%, € -   ,€ 1.09,0.00%, € -   ,€ 0.03
 Paid Social , meta , BIODERMA ,Mar-24,Awareness,BIO-2024-PostPushes-Instagram,Reach,€ 43,"35,315",96.10%,€ 0.00,"36,760",4,0.00%,"35,315",0,157,860,2.30%,€ 10.80,€ 1.17,0.00%, € -   ,€ 0.05
 Paid Social , meta , BIODERMA ,Mar-24,Awareness,BIO-2024-PostPushes-Facebook,Reach,€ 9,"8,144",100.00%,€ 0.00,"8,144",0,0.00%,"8,144",0,0,6,0.10%, € -   ,€ 1.09,0.00%, € -   ,€ 1.48
 Paid Social , meta , BIODERMA ,Mar-24,Awareness,BIO-2024-PostPushes-Instagram,Reach,€ 43,"35,424",97.50%,€ 0.00,"36,339",5,0.00%,"35,424",0,106,628,1.70%,€ 8.63,€ 1.19,0.00%, € -   ,€ 0.07
 Paid Social , meta , BIODERMA ,Mar-24,Awareness,BIO-2024-PostPushes-Facebook,Reach,€ 10,"8,467",95.60%,€ 0.00,"8,858",0,0.00%,"8,467",0,0,5,0.10%, € -   ,€ 1.07,0.00%, € -   ,€ 1.90
 Paid Social , meta , BIODERMA ,Mar-24,Awareness,BIO-2024-PostPushes-Instagram,Reach,€ 188,"131,504",94.00%,€ 0.00,"139,868",9,0.00%,"131,504",0,939,"7,504",5.40%,€ 20.90,€ 1.34,0.00%, € -   ,€ 0.03
 Paid Social , meta , BIODERMA ,Mar-24,Awareness,BIO-2024-PostPushes-Facebook,Reach,€ 9,"7,607",97.80%,€ 0.00,"7,775",0,0.00%,"7,607",0,0,4,0.10%, € -   ,€ 1.15,0.00%, € -   ,€ 2.23
 Paid Social , meta , BIODERMA ,Mar-24,Awareness,BIO-2024-PostPushes-Facebook,Reach,€ 9,"7,686",100.00%,€ 0.00,"7,686",0,0.00%,"7,686",0,0,2,0.00%, € -   ,€ 1.13,0.00%, € -   ,€ 4.34
 Paid Social , meta , BIODERMA ,Mar-24,Awareness,BIO-2024-PostPushes-Instagram,Reach,€ 40,"32,369",93.20%,€ 0.00,"34,731",5,0.00%,"32,369",0,86,586,1.70%,€ 7.95,€ 1.14,0.00%, € -   ,€ 0.07
 Paid Social , meta , BIODERMA ,Mar-24,Awareness,BIO-2024-PostPushes-Facebook,Reach,€ 8,"7,769",97.20%,€ 0.00,"7,992",0,0.00%,"7,769",0,0,4,0.10%, € -   ,€ 1.02,0.00%, € -   ,€ 2.04
 Paid Social , meta , BIODERMA ,Mar-24,Awareness,BIO-2024-PostPushes-Instagram,Reach,€ 39,"33,028",95.00%,€ 0.00,"34,753",4,0.00%,"33,028",0,103,588,1.70%,€ 9.68,€ 1.11,0.00%, € -   ,€ 0.07
 Paid Social , meta , BIODERMA ,Mar-24,Awareness,BIO-2024-PostPushes-Facebook,Reach,€ 12,"12,115",99.80%,€ 0.00,"12,134",0,0.00%,"12,115",0,0,9,0.10%, € -   ,€ 1.03,0.00%, € -   ,€ 1.39
 Paid Social , meta , BIODERMA ,Mar-24,Awareness,BIO-2024-PostPushes-Instagram,Reach,€ 82,"71,647",95.40%,€ 0.00,"75,064",7,0.00%,"71,647",0,924,"2,364",3.10%,€ 11.77,€ 1.10,0.00%, € -   ,€ 0.03
