Channel Group,Source,Domain,Date,Funnel,Campaign,Result type,Cost,Results,Result Rate,Cost per Result,Impressions,Clicks,CTR,Reach,Views,ThruPlays,Engagements,Engagement Rate,CPC,CPM,View Rate,CPV,CPE
 Paid Social , meta , BIODERMA ,Oct-24,Consideration,BIO-2024-Atoderm,Engagements,€ 7,"1,184",48.60%,€ 0.01,"2,435",0,0.00%,"2,313","2,606",347,"1,184",48.60%, € -   ,€ 2.74,13.30%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Oct-24,Consideration,BIO-2024-Dr-Julia-Czechner,Engagements,€ 3,662,63.50%,€ 0.00,"1,042",1,0.10%,"1,033","1,454",328,662,63.50%,€ 3.06,€ 2.94,22.60%,€ 0.00,€ 0.00
 Paid Social , meta , BIODERMA ,Oct-24,Consideration,BIO-2024-Community-Push,Engagements,€ 6,940,49.60%,€ 0.01,"1,894",0,0.00%,"1,867","2,060",145,940,49.60%, € -   ,€ 3.31,7.00%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Oct-24,Consideration,BIO-2024-Atoderm,Engagements,€ 7,"1,213",48.70%,€ 0.01,"2,489",0,0.00%,"2,477","2,631",336,"1,213",48.70%, € -   ,€ 2.70,12.80%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Oct-24,Consideration,BIO-2024-Dr-Julia-Czechner,Engagements,€ 3,695,61.10%,€ 0.00,"1,138",0,0.00%,"1,138","1,589",330,695,61.10%, € -   ,€ 2.69,20.80%,€ 0.00,€ 0.00
 Paid Social , meta , BIODERMA ,Oct-24,Consideration,BIO-2024-Community-Push,Engagements,€ 6,"1,104",50.70%,€ 0.01,"2,176",0,0.00%,"2,103","2,406",184,"1,104",50.70%, € -   ,€ 2.91,7.60%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Oct-24,Consideration,BIO-2024-Community-Push,Engagements,€ 14,"2,135",47.20%,€ 0.01,"4,525",1,0.00%,"4,503","4,801",376,"2,135",47.20%,€ 13.59,€ 3.00,7.80%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Oct-24,Consideration,BIO-2024-Dr-Julia-Czechner,Engagements,€ 3,796,64.10%,€ 0.00,"1,241",0,0.00%,"1,241","1,751",375,796,64.10%, € -   ,€ 2.67,21.40%,€ 0.00,€ 0.00
 Paid Social , meta , BIODERMA ,Oct-24,Consideration,BIO-2024-Atoderm,Engagements,€ 7,"1,376",49.50%,€ 0.01,"2,777",0,0.00%,"2,757","2,989",386,"1,376",49.50%, € -   ,€ 2.63,12.90%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Oct-24,Consideration,BIO-2024-Atoderm,Engagements,€ 7,"1,123",46.40%,€ 0.01,"2,418",0,0.00%,"2,294","2,586",342,"1,123",46.40%, € -   ,€ 2.85,13.20%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Oct-24,Consideration,BIO-2024-Dr-Julia-Czechner,Engagements,€ 3,733,66.90%,€ 0.00,"1,095",0,0.00%,"1,095","1,582",359,733,66.90%, € -   ,€ 2.90,22.70%,€ 0.00,€ 0.00
 Paid Social , meta , BIODERMA ,Oct-24,Consideration,BIO-2024-Community-Push,Engagements,€ 13,"1,893",47.20%,€ 0.01,"4,009",1,0.00%,"3,954","4,197",362,"1,893",47.20%,€ 13.20,€ 3.29,8.60%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Oct-24,Consideration,BIO-2024-Dr-Julia-Czechner,Engagements,€ 3,657,63.10%,€ 0.00,"1,041",0,0.00%,"1,041","1,449",311,657,63.10%, € -   ,€ 2.84,21.50%,€ 0.00,€ 0.00
 Paid Social , meta , BIODERMA ,Oct-24,Consideration,BIO-2024-Community-Push,Engagements,€ 12,"1,812",48.50%,€ 0.01,"3,734",0,0.00%,"3,560","3,936",398,"1,812",48.50%, € -   ,€ 3.33,10.10%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Oct-24,Consideration,BIO-2024-Atoderm,Engagements,€ 6,"1,077",48.70%,€ 0.01,"2,211",0,0.00%,"2,173","2,390",324,"1,077",48.70%, € -   ,€ 2.83,13.60%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Oct-24,Consideration,BIO-2024-Atoderm,Engagements,€ 7,"1,106",50.00%,€ 0.01,"2,213",0,0.00%,"2,187","2,372",355,"1,106",50.00%, € -   ,€ 2.95,15.00%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Oct-24,Consideration,BIO-2024-Dr-Julia-Czechner,Engagements,€ 3,619,59.10%,€ 0.00,"1,047",0,0.00%,"1,047","1,470",304,619,59.10%, € -   ,€ 2.76,20.70%,€ 0.00,€ 0.00
 Paid Social , meta , BIODERMA ,Oct-24,Consideration,BIO-2024-Community-Push,Engagements,€ 13,"1,881",51.50%,€ 0.01,"3,653",2,0.10%,"3,455","3,863",439,"1,881",51.50%,€ 6.30,€ 3.45,11.40%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Oct-24,Consideration,BIO-2024-Atoderm,Engagements,€ 6,"1,090",51.30%,€ 0.01,"2,124",0,0.00%,"2,124","2,319",329,"1,090",51.30%, € -   ,€ 2.98,14.20%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Oct-24,Consideration,BIO-2024-Dr-Julia-Czechner,Engagements,€ 3,711,68.40%,€ 0.00,"1,039",0,0.00%,"1,034","1,521",353,711,68.40%, € -   ,€ 2.91,23.20%,€ 0.00,€ 0.00
 Paid Social , meta , BIODERMA ,Oct-24,Consideration,BIO-2024-Community-Push,Engagements,€ 13,"2,044",50.70%,€ 0.01,"4,033",5,0.10%,"3,989","4,331",467,"2,044",50.70%,€ 2.57,€ 3.19,10.80%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Oct-24,Consideration,BIO-2024-Community-Push,Engagements,€ 13,"1,995",50.70%,€ 0.01,"3,934",0,0.00%,"3,872","4,344",394,"1,995",50.70%, € -   ,€ 3.32,9.10%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Oct-24,Consideration,BIO-2024-Dr-Julia-Czechner,Engagements,€ 3,707,66.30%,€ 0.00,"1,067",0,0.00%,"1,067","1,495",336,707,66.30%, € -   ,€ 2.77,22.50%,€ 0.00,€ 0.00
 Paid Social , meta , BIODERMA ,Oct-24,Consideration,BIO-2024-Atoderm,Engagements,€ 6,"1,139",49.50%,€ 0.01,"2,302",0,0.00%,"2,269","2,494",309,"1,139",49.50%, € -   ,€ 2.80,12.40%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Oct-24,Consideration,BIO-2024-Atoderm,Engagements,€ 7,"1,247",54.30%,€ 0.01,"2,295",0,0.00%,"2,295","2,537",390,"1,247",54.30%, € -   ,€ 2.88,15.40%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Oct-24,Consideration,BIO-2024-Dr-Julia-Czechner,Engagements,€ 3,721,66.10%,€ 0.00,"1,091",0,0.00%,"1,085","1,561",337,721,66.10%, € -   ,€ 2.77,21.60%,€ 0.00,€ 0.00
 Paid Social , meta , BIODERMA ,Oct-24,Consideration,BIO-2024-Community-Push,Engagements,€ 13,"1,951",48.60%,€ 0.01,"4,011",0,0.00%,"3,872","4,484",371,"1,951",48.60%, € -   ,€ 3.23,8.30%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Oct-24,Consideration,BIO-2024-Dr-Julia-Czechner,Engagements,€ 3,786,68.60%,€ 0.00,"1,145",0,0.00%,"1,145","1,617",374,786,68.60%, € -   ,€ 2.83,23.10%,€ 0.00,€ 0.00
 Paid Social , meta , BIODERMA ,Oct-24,Consideration,BIO-2024-Community-Push,Engagements,€ 14,"2,164",49.10%,€ 0.01,"4,404",0,0.00%,"4,225","4,818",419,"2,164",49.10%, € -   ,€ 3.15,8.70%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Oct-24,Consideration,BIO-2024-Atoderm,Engagements,€ 7,"1,318",51.30%,€ 0.01,"2,570",0,0.00%,"2,507","2,814",371,"1,318",51.30%, € -   ,€ 2.73,13.20%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Oct-24,Consideration,BIO-2024-Atoderm,Engagements,€ 7,"1,210",52.50%,€ 0.01,"2,303",0,0.00%,"2,303","2,532",360,"1,210",52.50%, € -   ,€ 2.90,14.20%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Oct-24,Consideration,BIO-2024-Dr-Julia-Czechner,Engagements,€ 3,734,66.80%,€ 0.00,"1,098",0,0.00%,"1,098","1,587",352,734,66.80%, € -   ,€ 2.83,22.20%,€ 0.00,€ 0.00
 Paid Social , meta , BIODERMA ,Oct-24,Consideration,BIO-2024-Community-Push,Engagements,€ 14,"1,948",48.70%,€ 0.01,"4,001",1,0.00%,"3,802","4,417",359,"1,948",48.70%,€ 13.54,€ 3.38,8.10%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Oct-24,Consideration,BIO-2024-Atoderm,Engagements,€ 8,"1,308",50.90%,€ 0.01,"2,569",0,0.00%,"2,480","2,861",395,"1,308",50.90%, € -   ,€ 3.02,13.80%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Oct-24,Consideration,BIO-2024-Dr-Julia-Czechner,Engagements,€ 4,901,65.40%,€ 0.00,"1,378",0,0.00%,"1,378","1,931",447,901,65.40%, € -   ,€ 3.01,23.10%,€ 0.00,€ 0.00
 Paid Social , meta , BIODERMA ,Oct-24,Consideration,BIO-2024-Community-Push,Engagements,€ 14,"1,971",48.60%,€ 0.01,"4,055",1,0.00%,"3,982","4,367",360,"1,971",48.60%,€ 14.43,€ 3.56,8.20%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Oct-24,Consideration,BIO-2024-Community-Push,Engagements,€ 13,"1,786",48.30%,€ 0.01,"3,694",0,0.00%,"3,577","4,027",319,"1,786",48.30%, € -   ,€ 3.61,7.90%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Oct-24,Consideration,BIO-2024-Atoderm,Engagements,€ 7,"1,146",49.50%,€ 0.01,"2,315",0,0.00%,"2,249","2,571",355,"1,146",49.50%, € -   ,€ 2.86,13.80%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Oct-24,Consideration,BIO-2024-Dr-Julia-Czechner,Engagements,€ 3,721,68.00%,€ 0.00,"1,061",0,0.00%,"1,034","1,562",352,721,68.00%, € -   ,€ 2.86,22.50%,€ 0.00,€ 0.00
 Paid Social , meta , BIODERMA ,Oct-24,Consideration,BIO-2024-Atoderm,Engagements,€ 6,"1,167",50.10%,€ 0.01,"2,330",0,0.00%,"2,273","2,538",363,"1,167",50.10%, € -   ,€ 2.79,14.30%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Oct-24,Consideration,BIO-2024-Dr-Julia-Czechner,Engagements,€ 3,798,68.70%,€ 0.00,"1,162",0,0.00%,"1,138","1,705",388,798,68.70%, € -   ,€ 2.87,22.80%,€ 0.00,€ 0.00
 Paid Social , meta , BIODERMA ,Oct-24,Consideration,BIO-2024-Community-Push,Engagements,€ 14,"1,957",52.00%,€ 0.01,"3,760",0,0.00%,"3,684","4,070",402,"1,957",52.00%, € -   ,€ 3.76,9.90%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Oct-24,Consideration,BIO-2024-Dr-Julia-Czechner,Engagements,€ 7,"1,743",62.80%,€ 0.00,"2,777",0,0.00%,"2,777","4,088",948,"1,743",62.80%, € -   ,€ 2.56,23.20%,€ 0.00,€ 0.00
 Paid Social , meta , BIODERMA ,Oct-24,Consideration,BIO-2024-Community-Push,Engagements,€ 13,"1,947",49.40%,€ 0.01,"3,945",2,0.10%,"3,690","4,148",353,"1,947",49.40%,€ 6.74,€ 3.41,8.50%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Oct-24,Consideration,BIO-2024-Atoderm,Engagements,€ 7,"1,019",50.00%,€ 0.01,"2,039",0,0.00%,"2,039","2,253",343,"1,019",50.00%, € -   ,€ 3.33,15.20%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Oct-24,Consideration,BIO-2024-Atoderm,Engagements,€ 6,635,47.40%,€ 0.01,"1,340",0,0.00%,"1,324","1,411",225,635,47.40%, € -   ,€ 4.51,15.90%,€ 0.00,€ 0.01
